user_id,item_id,recommend
HelloProcrastinators,107410,False
HelloProcrastinators,204880,True
76561198083898578,333930,True
Just_Some_Random_Stranger,4000,True
76561198106182243,440,True
76561198060434273,208090,True
j4sh,240,True
76561198091548792,99900,False
76561198091548792,236390,True
76561198091548792,227940,False
76561198091548792,218230,True
76561198091548792,47410,False
76561198070637637,730,True
jxwp,242680,True
jxwp,250900,True
jxwp,319630,True
jxwp,346010,True
jyetheguy,338170,True
jylesjyles,65800,True
76561198087607110,275590,True
76561198087607110,440,True
lixdy,620,True
lixdy,252950,True
lixdy,570,True
lixdy,204360,True
lixdy,4000,True
lixdy,206420,True
lixdy,730,True
lixdy,105600,True
lixdy,440,True
Komyo,65980,True
klnarutokl,224260,False
klnarutokl,230410,True
klnarutokl,373330,False
76561198085732637,233720,True
76561198085732637,242700,True
KAI-_-,206440,True
OfficialKilx,49520,True
OfficialKilx,4000,True
OfficialKilx,440,True
drugweeduser,265630,True
drugweeduser,440,True
76561198094411433,304930,True
minicraftiChico,440,False
1R1M1,234710,False
1R1M1,237110,False
1R1M1,304930,True
K0RS41R,379720,True
K1CK_DUCK,362890,True
K3nokis,236390,False
k41r05,265930,True
k41r05,19680,True
k41r05,440,True
k41r05,92000,False
BaronFD,12800,True
gladwall,203160,True
76561198086980563,218230,True
76561198086980563,304930,True
76561198086980563,261820,True
76561198086980563,4000,True
thecelis,218620,False
thecelis,304930,True
thecelis,417860,True
thecelis,440,True
thecelis,223470,True
thecelis,570,True
2Chill,261180,True
2Chill,214560,True
2Chill,204360,True
76561198068644976,271590,True
76561198068644976,730,True
76561198068644976,440,True
76561198068644976,105600,True
WoofWofWof,113420,True
Kaiser9100,218620,True
nickyz,316790,True
kmcoole,442080,True
kmcoole,35720,True
kmcoole,235800,True
kmcoole,245550,True
kmcoole,251990,True
kmcoole,233450,True
76561198131346891,304930,True
76561198131346891,253710,True
76561198131346891,104900,True
76561198070629402,245170,True
76561198070629402,383080,True
consider_suicide,41700,True
simonrem,208090,True
simonrem,6060,False
simonrem,250900,True
simonrem,8870,True
76561198067359093,273500,True
76561198067359093,20920,True
76561198067359093,250320,True
76561198067359093,203160,True
shuvosaha1612,10180,True
shuvosaha1612,323470,True
shuvosaha1612,227940,False
76561198060615273,211820,True
76561198046109149,236850,True
notroben,440,True
notroben,221910,True
notroben,730,True
Kallepoipoi,730,True
76561198032558761,427520,True
ItsDerRey,238370,False
ItsDerRey,8190,True
ItsDerRey,570,True
ItsDerRey,377160,True
ItsDerRey,4000,True
ItsDerRey,221100,True
ItsDerRey,105600,True
ItsDerRey,233450,True
ItsDerRey,211820,True
ItsDerRey,6060,True
BENEMT,6060,True
BENEMT,4000,True
76561198049959027,730,True
76561198023647463,252490,True
KANEYMANN,351570,True
76561197966079422,235460,False
Rahulcoeg,8870,True
Rahulcoeg,550,False
Rahulcoeg,222900,True
Evil-Potato,230410,True
Evil-Potato,55230,True
Kingbbq1,107100,True
76561198011218089,268750,True
76561198091833491,218230,True
76561198091833491,304930,True
harumbe911,304930,True
harumbe911,730,False
harumbe911,204371,True
harumbe911,271590,True
76561198090487357,440,True
76561198090487357,274190,True
76561198090487357,203160,True
76561198087503493,274230,False
rtyzen,730,True
Thunderfury2575,247080,True
Thunderfury2575,346110,True
Thunderfury2575,254650,False
Thunderfury2575,48700,True
Thunderfury2575,13230,True
Arcanoth,221040,True
Arcanoth,72850,True
Arcanoth,319510,False
Arcanoth,220050,False
76561198108677745,206420,True
76561198108677745,440,True
karate_viking,272060,True
karate_viking,281690,True
karate_viking,109600,True
karate_viking,391540,True
karate_viking,241600,True
edenist,410820,True
edenist,310560,True
edenist,220,True
edenist,204100,True
76561198031132541,205190,True
76561198043787711,292030,True
karlmarx420,211820,True
9_tail_beast,302380,True
9_tail_beast,440,True
karma1999,570,True
theforceiswithyou,65930,True
theforceiswithyou,266010,True
theforceiswithyou,570,True
silverkaros,730,True
76561198037347665,259080,True
kasumi_sasori,105600,True
katarinka,260160,True
_Kate_Upton,218620,True
76561198097790955,4560,True
76561198097790955,440,True
76561198097790955,630,True
76561198097790955,50130,True
76561198097790955,91310,True
76561198097790955,304930,True
76561198097790955,1840,True
76561198097790955,224260,True
76561198082540979,730,True
76561198085933402,730,True
KirbyBlackCat,94400,True
KauzaShin,570,True
76561198055270846,218620,True
76561198080708585,440,True
76561198080708585,202090,True
kaxies,4000,True
casered,375030,True
Kayan890,332800,True
kaybeegee,730,True
kaybeegee,250900,True
kayne110,255420,True
kayne110,104200,False
dieto2001,304050,True
TakeOffGamer,4000,True
itscazadude,440,True
76561198052399653,452780,True
76561198053540558,730,True
mattyp500,208650,True
mattyp500,20920,True
76561198076866164,440,True
76561198078501363,427520,True
wdkwodkwod,730,True
76561198043028094,252490,True
76561198039030864,440,True
Volcarano4thawin,220,True
dalepriem,241930,True
dalepriem,55230,True
76561198071054123,570,True
sonicagent,232810,True
CanadianGooseLover,70000,True
CanadianGooseLover,321360,False
76561198044489337,550,True
76561198044489337,440,True
Kelsoren,243470,False
Kelsoren,252490,True
RaveHusky,730,True
RaveHusky,222880,True
coolhandlucke,328940,True
76561198060859342,353130,True
76561198060859342,404480,True
76561198060859342,313740,True
76561198060859342,265930,True
76561198060859342,242720,True
Seedserino,346110,True
kenisdead,440,True
kenessar,226700,False
-Kenny,1250,True
76561198158094975,287290,True
srmenvas,570,True
AtrasFaraby,730,True
DUALIESMLG,209000,True
DUALIESMLG,440,True
DUALIESMLG,49520,True
DUALIESMLG,6880,True
DUALIESMLG,620,True
DUALIESMLG,218620,True
DUALIESMLG,730,True
DUALIESMLG,264200,True
76561198097203198,200210,True
Kennyqueso,440,True
76561198320203075,730,True
bvkenshiki,236110,True
bvkenshiki,730,True
bvkenshiki,218620,True
bvkenshiki,372000,False
bvkenshiki,381990,True
bvkenshiki,252490,True
76561198247705378,730,True
Keonny,221100,True
kyleultra128,238960,True
kyleultra128,209160,True
kyleultra128,220240,True
kyleultra128,1250,True
kyleultra128,440,True
kyleultra128,49520,True
kyleultra128,71340,True
kyleultra128,99900,True
JAIRSOMENDS,220,True
JAIRSOMENDS,346900,True
JAIRSOMENDS,10180,False
JAIRSOMENDS,213670,True
JAIRSOMENDS,730,True
76561198081437624,376870,True
76561198040872056,304930,True
Kewrn,219190,True
Kewrn,200710,True
76561198070938798,347160,True
76561198070938798,247080,True
76561198070938798,391540,True
thedreamtime,200510,True
thedreamtime,730,True
thedreamtime,241540,False
Kertis333,440,True
76561198047317224,295110,True
76561198091024013,8870,True
76561198060798536,45000,True
76561198051911068,252490,True
76561198051911068,304930,True
76561198041084011,218620,True
76561198068922268,304050,True
76561198068922268,219740,True
laddougl,72850,True
laddougl,303210,True
canyoufeeltheBre3ze,352460,True
keyman015,224540,True
76561198095486027,252490,True
76561198095486027,440,True
SSKyrios,263980,True
SSKyrios,730,True
SSKyrios,49520,True
dream2506,338170,True
dream2506,239450,True
dream2506,510050,True
dream2506,220,True
dream2506,346110,True
dream2506,207140,True
dream2506,1840,True
dream2506,304930,True
dream2506,113020,True
76561198069407800,252490,True
76561198069407800,293560,True
khanyucedag,203160,False
khanyucedag,354140,True
Kaka1800,440,True
Sebax23,22370,True
Sebax23,570,True
Bolt_C0meT,440,True
Bolt_C0meT,17500,True
ilovemytruelove,570,True
76561198079246138,4000,True
76561198071906517,255480,True
jcorradi,243870,True
jcorradi,230410,True
jcorradi,219640,False
jcorradi,244850,True
jcorradi,221100,True
jcorradi,226700,False
aktiveXkontrol,273730,False
kidhypocrisy,204030,True
kidhypocrisy,391540,True
kidhypocrisy,317360,True
kidhypocrisy,2400,True
kidhypocrisy,301910,True
kidhypocrisy,298110,True
76561198082697585,259700,False
76561198082697585,261030,True
76561198050266990,108600,True
KiffNado,227940,False
76561198055734083,570,True
dylanthevillan55,207610,True
lololdavk,730,True
lololdavk,341720,True
76561198069100701,72850,True
76561198069100701,327890,True
76561198079834390,291210,True
KILLERamateur,236390,True
KILLERamateur,202970,True
KILLERamateur,440,True
KILLERamateur,730,True
KILLERamateur,240,True
KILLERamateur,10,True
KILLERamateur,80,True
VividPikselz,211820,True
VividPikselz,377160,True
76561198054150226,730,True
notassome,218230,True
76561198083854677,264710,True
linuxguy97,72850,True
pokkin,265930,True
76561198021061215,277430,True
76561198038191817,242760,True
kohl1309,211820,True
Killerken676,300040,True
Killerken676,246840,True
76561198123037740,4000,True
76561198123037740,440,True
killerroo,413850,True
killerroo,321400,True
killerroo,252950,True
killerroo,104900,False
killerroo,313120,True
killerroo,730,True
killerroo,570,True
76561198079880943,306460,True
76561198045230293,236390,True
killinginter,291480,False
Knight_957,211420,True
Knight_957,113200,True
76561198134496163,289970,False
killrrhubarb,3830,True
76561197972609650,295110,False
kon-games,42910,True
kon-games,363970,True
kon-games,301520,True
hnlocks,550,True
crackerfacee,730,True
249758,220200,True
kimbnm023,248570,True
kimbnm023,570,True
76561198064071761,570,True
BewareWeLive,391540,True
BewareWeLive,373770,True
BewareWeLive,4000,True
BewareWeLive,332800,True
BewareWeLive,251990,True
BewareWeLive,345370,True
BewareWeLive,427980,False
BewareWeLive,354140,True
BewareWeLive,241320,True
BewareWeLive,265930,False
KoaloChildren,8930,True
KoaloChildren,730,True
KoaloChildren,220,True
76561198086500439,440,True
andofishy,440,True
76561198092576259,50300,True
76561198070939010,226700,True
76561198070939010,247910,True
76561198070939010,218620,True
theformula,221380,True
manuelitotd,205950,True
akene45,6800,True
76561198035860222,488310,True
76561198035860222,496250,True
76561198035860222,446750,True
76561198040770224,72850,True
76561198040770224,440,True
76561198101819064,49520,True
76561198077109688,8930,True
76561198127318540,304930,True
76561198016232690,295110,True
76561198016232690,218620,True
76561198016232690,359550,True
76561198016232690,225540,True
76561198016232690,4000,True
76561198016232690,203140,True
kingnoob29,24200,True
kingnoob29,257370,True
76561198046980586,730,True
76561198046980586,440,True
76561198046980586,57690,True
KingRogue,730,True
noone37363627,4000,False
76561198094656452,730,True
76561198094656452,570,True
King_Canis,219150,True
kinit,362890,False
kinit,235460,True
Papanoida,301520,True
76561198054746815,365590,True
kinshu,105450,True
kinshu,55230,True
kinshu,8930,True
kinshu,212800,True
kinshu,11610,True
kinshu,252350,True
kinshu,208090,True
kinshu,440,True
76561198097130336,249130,True
Kipikinson,264200,True
Kipikinson,211420,False
Kipikinson,201810,True
Kipikinson,34900,True
Kipikinson,330070,True
76561198088801581,224260,True
stressedout123,209870,True
FezCoolCat,304930,True
FezCoolCat,242720,True
FezCoolCat,238960,True
KiraNotte,440,True
leejiajun,252490,True
leejiajun,730,True
leejiajun,440,True
PurpleKirbyGaming,730,True
76561198072137331,440,True
AtlasTheAwesome,252490,True
Crysis3,108710,True
76561198059969798,8870,True
76561198059969798,239350,True
LegoBrownHat,440,True
LegoBrownHat,218620,True
LegoBrownHat,304930,True
kitt0,363970,True
RedBearAKM,325610,True
RedBearAKM,251060,True
RedBearAKM,266130,True
RedBearAKM,64000,True
76561198076056874,440,True
76561198070315347,48700,True
76561198070315347,252490,True
76561198070315347,221380,True
76561198070315347,730,True
76561198070315347,3910,True
76561198076601834,440,True
76561198076601834,730,True
76561198059955129,206210,True
lhi0122,440,True
lhi0122,346010,True
klxh,8850,True
klxh,7670,True
klxh,8870,True
DiegoP_H1Z1,730,True
76561198055579125,207140,True
76561198055579125,221640,True
76561198055579125,248820,True
76561198055579125,730,True
76561198055579125,239350,True
76561198055579125,247080,True
76561198055579125,234390,True
76561198055579125,240,True
KLAUDEZ15,339600,False
KLAUDEZ15,570,True
KLAUDEZ15,17500,True
76561198005781441,730,True
97184,252490,True
97184,4000,True
76561198111531052,280930,True
76561198111531052,730,True
76561198111531052,203630,True
76561198111531052,8930,True
76561198111531052,246280,True
76561198111531052,239800,True
76561198111531052,235250,True
76561198065432608,34900,True
76561198065432608,241930,True
76561198065432608,72850,True
76561198065432608,32800,True
76561198065432608,235250,True
76561198065432608,346900,True
76561198065432608,730,True
76561198065432608,236370,True
76561198065432608,255480,True
76561198065432608,240,True
76561198059501863,8930,True
76561198059501863,200170,True
76561198079356660,261030,True
76561198079356660,4000,True
daymm,4000,True
Zelonier,730,True
Zelonier,4000,True
Zelonier,291550,True
Zelonier,252490,True
Kashimeera,233250,True
76561197994995559,570,True
76561197994995559,91700,True
TheKingNegus,269730,True
TheKingNegus,252950,True
76561198124029225,366845,True
76561198099194434,244630,True
ryanwh,209080,True
ryanwh,24960,True
ryanwh,230050,True
ryanwh,730,True
ryanwh,63380,True
ryanwh,238430,True
ryanwh,219640,True
ryanwh,250500,True
biscutbaker,4000,True
76561198092466083,246280,False
76561198092466083,42910,True
76561198057511203,261570,True
raider2knight,226320,True
raider2knight,570,True
raider2knight,63380,True
auzankerencoy,218620,True
auzankerencoy,17500,True
auzankerencoy,304930,True
Knightsy2,221640,True
76561198031056726,206480,True
76561198081194124,232090,True
76561198107224454,55230,True
76561198044598568,213610,True
76561198044598568,550,True
76561197990972548,282560,False
knoxy2001,245470,True
knoxy2001,620,True
76561198051143828,730,True
HumanBoy,104200,True
HumanBoy,4000,True
HumanBoy,102500,True
HumanBoy,46440,False
HumanBoy,346900,True
HumanBoy,266070,True
HumanBoy,209080,True
76561198074231147,221100,False
LiberationestZ,34900,True
LiberationestZ,359050,True
LiberationestZ,394360,True
LiberationestZ,10,True
LiberationestZ,245620,True
LiberationestZ,25890,True
LiberationestZ,231430,True
LiberationestZ,30,True
LiberationestZ,300,True
kodell,47410,False
kodell,246940,False
kodell,335660,False
kodell,208460,False
kodell,259170,False
killallthechickens,250900,True
KingKeenz,730,True
OuktoberFrist,383080,True
kojak2000,342200,True
kojak2000,275850,True
kojak2000,412740,True
kojak2000,374570,True
kojak2000,221100,False
EARTHKOJOU,570,True
76561198061408032,570,True
haato,499540,True
haato,10180,True
haato,310360,True
76561198031776309,730,True
Hunter101,218620,True
yingxionglian,231430,True
yingxionglian,6870,False
76561198086613935,550,True
76561198086613935,42700,False
76561198086613935,50300,True
76561198086613935,211420,False
76561198086613935,49520,True
76561198059576463,446020,False
76561198059576463,25000,False
76561198059576463,236390,False
76561198033327402,377160,False
Coop2303,218620,False
KoopaRed,550,True
KooperAmused,4000,True
LataeFrungJ,730,True
LataeFrungJ,204360,True
76561198068180282,10180,True
Korimo,211820,True
76561198027779192,256290,True
koshara,244710,True
koshara,420,True
koshara,356670,True
koshara,207610,True
76561198158242440,349040,True
KotaKuroGG,4000,True
KotaKuroGG,330830,True
KotaKuroGG,22380,True
KotaKuroGG,352460,True
KotaKuroGG,377160,True
KotaKuroGG,211420,False
KotaKuroGG,105600,True
luftwaffeuk,203770,True
luftwaffeuk,25890,True
SzechuanB,218620,False
freeman259,313120,True
freeman259,730,True
freeman259,218620,True
freeman259,440,True
zachwgtv,240,True
zachwgtv,570,True
zachwgtv,200260,True
zachwgtv,202170,True
zachwgtv,110800,True
zachwgtv,550,True
76561198092638474,208090,True
76561198092638474,211820,True
76561198092638474,730,True
76561198092638474,202170,True
76561198092638474,216250,True
76561198073244209,252950,True
76561198101968197,570,True
76561198101968197,4000,True
76561198101968197,440,True
Rabid_Ghost,218620,False
Krakers99,221100,False
Krakers99,4000,True
Jcooler0076,232790,True
wickedcoolmeme,440,True
wickedcoolmeme,357480,False
wickedcoolmeme,208090,False
wickedcoolmeme,45770,True
wickedcoolmeme,239800,True
wickedcoolmeme,49520,True
76561198062553474,38480,False
76561198062553474,232430,False
76561198062553474,2270,True
76561198062553474,63500,True
76561198062553474,311660,True
76561198062553474,70000,True
JasonBubbles,304930,True
Pixelinguist,227700,True
krayyyz,440,True
76561198049701451,730,True
YourNotMyRealDad,1250,True
YourNotMyRealDad,4000,True
YourNotMyRealDad,245170,True
76561198014872561,221100,True
76561198014872561,242760,True
kiddhappymeal,440,True
kiddhappymeal,104700,True
krisz2412,291010,True
76561198035811518,221100,True
76561198035811518,256290,True
76561198035811518,22370,True
76561198150792789,416450,False
76561198150792789,383080,True
76561198150792789,440,True
76561198150792789,238460,True
76561198150792789,8930,True
76561198036201323,246700,True
76561197976933723,48700,True
76561198047986243,264280,False
76561198051969075,17460,True
76561198051969075,219740,True
kronix129,417860,True
76561197963436918,282740,True
098766catdogbnmnnn,230410,True
098766catdogbnmnnn,1250,True
098766catdogbnmnnn,218230,True
chriz2010,206190,True
76561197995224155,242760,True
pedrovski8,252950,True
xKrypt0,105600,True
xKrypt0,41300,True
Kryskk,242760,True
Kryskk,393420,True
krystleee,570,True
kshaunish,255710,True
sniperkuanyuan,440,True
sniperkuanyuan,1840,True
76561198104212010,233470,False
76561198104212010,113020,True
ThatOneBot,730,True
kummaz,267940,False
kummaz,383870,True
76561198068715208,8930,True
Nazi-Slayer,4580,True
Nazi-Slayer,227940,True
Nazi-Slayer,730,True
Nazi-Slayer,218230,True
Nazi-Slayer,39120,True
Nazi-Slayer,203770,True
Nazi-Slayer,48720,True
ragemader,252490,True
76561198069681136,391540,True
76561198045837166,730,True
76561198045837166,4000,True
fameplays,107410,True
kerbalsanta,440,True
Kurtle-kun,359320,True
Kurtle-kun,22370,True
76561198042925623,444090,True
76561198042925623,104900,True
76561198042925623,239250,True
76561198068397506,232090,True
goodladftw,730,True
JohnnyMcShitty,221100,True
JohnnyMcShitty,107410,True
JohnnyMcShitty,4000,True
ghosthackz,202970,True
ghosthackz,219150,True
gearskutlu,8870,True
Kutoraz,570,True
kavindra12,440,True
wudderpudd,440,True
ky239,391460,False
ky239,239140,True
ky239,218230,True
ky239,33930,True
ky239,440,True
ky239,221100,False
ky239,224540,False
KyelTheGreat,221100,False
KyelTheGreat,377160,True
KyelTheGreat,4000,True
kyero55,47410,True
Kyle_The_Great,265210,True
Kyle_The_Great,236510,True
Kyle_The_Great,221100,True
76561198033167818,252490,True
76561198074519984,413150,True
itsjesusmate,730,True
itsjesusmate,12210,False
itsjesusmate,440,True
76561198060891034,242860,True
76561198060891034,209870,True
76561198081935065,332800,True
KzahrHD,333930,True
kzhong28,200510,True
76561198091770962,730,True
76561198091770962,236450,True
76561198091770962,304930,True
76561198096322505,311210,True
LeonardoGames1,72850,True
LeonardoGames1,200210,True
LeonardoGames1,242050,True
76561198082737449,10,True
76561198070821401,550,True
76561198070821401,265550,False
76561198073794421,4920,True
76561198084656191,218620,True
76561198084656191,570,True
76561198084656191,730,True
76561198140978116,570,True
StarchyBoy,206500,True
LouisMcQueen,730,True
76561198087423111,4000,True
76561198087423111,440,True
LeandroMcCartney,221100,True
Hawwwk,55230,True
Hawwwk,109400,False
Hawwwk,271590,False
Hawwwk,322330,True
Hawwwk,271520,True
Hawwwk,208090,True
Hawwwk,55230,True
Hawwwk,109400,False
Hawwwk,271590,False
Hawwwk,322330,True
Hawwwk,271520,True
Hawwwk,208090,True
76561198073647322,17080,True
76561198073647322,49520,True
76561198073647322,4000,True
76561198073647322,204360,True
76561198066452898,9450,True
76561198066452898,236390,True
76561198083829532,105600,True
LaSusanaPelotudo,227300,True
LaSusanaPelotudo,307780,True
76561198019159115,346110,True
76561198019159115,70400,True
76561198019159115,237890,False
76561198019159115,570,True
76561198019159115,1250,True
76561198013785384,105600,True
76561198013785384,40100,False
76561198013785384,730,False
76561198013785384,72850,True
76561198013785384,216250,True
76561198013785384,630,True
76561198013785384,1250,True
lachd1223,427250,True
lachd1223,497850,True
76561198138193812,218620,True
Lacuspop,224500,False
76561198036511313,233450,True
76561198036511313,4000,True
76561198055563643,346110,True
ladysaphera,232090,False
ladysaphera,570,True
ladysaphera,244160,True
ladysaphera,236390,False
LagComingThrough,570,True
76561198046928474,50130,True
76561198046928474,113400,True
omni574,730,True
omni574,346110,True
omni574,313740,False
omni574,290490,True
omni574,232090,True
lagstaboppa,440,True
lakartdeux,200510,True
76561198065624511,29800,True
lushious,223470,True
lalup,230410,True
lalup,211820,True
LAMAINPAJAMAS,221100,True
LAMAINPAJAMAS,730,True
76561198069911736,4000,True
76561198028679672,376570,True
76561198028679672,570,True
76561198078649427,296470,True
76561198078649427,221910,True
76561198078649427,346900,True
76561198078649427,373180,True
76561198078649427,94400,True
76561198078649427,397340,True
76561198078649427,317360,True
76561198078649427,274940,True
76561198059734284,304930,True
BlazeXERs,730,True
larraslavin,203160,True
larrybob4224,223710,True
larrybob4224,22380,True
larrybob4224,38400,True
larrybob4224,12110,True
76561198044800577,236850,True
76561198016514671,270550,True
76561198091823489,354140,True
luvahegao,570,True
icantfindagoodcustomurl,4000,True
76561197982079779,299740,True
76561198075975078,274940,True
appletoph,226320,True
appletoph,235600,True
appletoph,230410,True
appletoph,400,True
appletoph,440,True
laurences2k,730,True
laydback,42700,True
76561198047756479,730,True
redfox5367,391540,True
redfox5367,240,True
Lazakin,265630,True
Lazakin,377160,True
Lazakin,360620,False
Lazakin,730,True
Lazakin,241930,True
Lazakin,91310,True
Lazakin,220240,True
wizardlele,239820,True
76561197999638720,311210,True
76561198090836955,440,True
76561198068153515,218620,True
76561198068153515,348090,True
76561198068153515,211820,True
76561198068153515,227480,True
76561198068153515,253710,True
Lcast15,4000,True
LczNTC,570,True
76561198084634633,550,True
76561198084634633,218620,True
76561198084634633,400,True
76561198084634633,1840,True
76561198044822914,440,True
76561198065038974,208090,True
76561198065038974,221100,True
76561198065038974,252490,True
76561198065038974,730,True
76561198065038974,221260,True
76561198043401883,730,True
76561198043401883,267940,False
76561198043401883,72850,True
76561198043401883,440,True
lecomptedelric,72850,True
76561198066942200,440,True
76561198066942200,200210,True
76561198066942200,219740,True
76561198066942200,620,True
76561198075686544,219640,True
L3N1SH,730,True
lepaonetonis,255710,True
lepaonetonis,427520,True
lepaonetonis,550,True
76561198066541306,221100,False
leafenn,730,False
leaf_jonin,570,True
leaf_jonin,1250,True
Leaf-Senpai,237310,True
Leaf-Senpai,374320,True
turtletophat,319510,True
turtletophat,105600,True
turtletophat,440,True
76561198052378807,227940,False
76561198052378807,312530,True
76561198052378807,24240,True
76561198052378807,105600,True
76561198052378807,440,True
76561198052378807,299360,True
LeakproofSpoon,247000,True
thewindinthewullos,34900,True
76561198054748342,261570,True
76561198054748342,200210,True
Left-Shark,440,True
LeastValuablePlayer,203140,True
LeastValuablePlayer,266430,True
LeastValuablePlayer,24980,True
LeastValuablePlayer,620,True
LeastValuablePlayer,1510,True
LeastValuablePlayer,221910,True
LeastValuablePlayer,200510,True
plebbyskrub,4000,True
76561198089349493,205100,True
76561198089349493,239160,True
76561197961124706,262060,True
76561198028582148,22450,True
76561198028582148,418340,True
76561198028582148,208670,True
76561198028582148,102500,True
LeEddie,4000,True
LeEddie,230410,True
76561198061297794,730,False
BlurredPortrait,273350,False
BlurredPortrait,730,True
BlurredPortrait,222900,True
BlurredPortrait,108600,True
BlurredPortrait,113420,False
BlurredPortrait,220050,True
BlurredPortrait,43160,True
BlurredPortrait,386360,True
BlurredPortrait,292030,True
548547248072804,249130,True
548547248072804,261030,True
548547248072804,220,True
76561198092163978,242720,False
ceogorach,257510,True
ceogorach,236430,True
legendary799,208580,True
legendary799,232090,True
Artorias-,236430,True
legendryofawsom,49520,True
76561198034284348,350080,True
76561198034284348,219640,True
tome1000,730,True
tome1000,12210,True
tome1000,570,False
tome1000,440,True
Flamemes,730,True
Flamemes,50130,True
beztsnoipa,244850,True
76561198048923072,440,True
legomanat,39000,False
legomanat,377160,True
leighjam,221100,True
LeighrexAU,730,True
LeighrexAU,410320,True
76561198083478039,49520,True
76561198083478039,8870,True
lekissecondmeme,310380,True
lekissecondmeme,730,True
lekissecondmeme,249130,True
nolongerliving,265930,True
lemage95,39210,True
lemage95,323470,True
lemage95,248820,True
lemage95,39150,True
4n631,211420,True
justinshek,440,True
pronaxtotoro,730,True
len66,393380,True
len66,246420,True
len66,730,True
Lenaro,407900,True
Lenaro,391540,True
Lenaro,248310,True
nylfheim,570,True
suctioncuphands,417860,True
avenger_leo,4000,True
avenger_leo,238460,True
avenger_leo,313010,False
76561198076908554,255480,True
76561198093563764,302830,True
76561198093563764,304930,True
atom4399,620,True
atom4399,304930,True
atom4399,730,True
atom4399,570,True
atom4399,240,True
atom4399,4000,True
atom4399,51100,False
atom4399,245550,True
leonmfps,440,True
leonmfps,304930,True
leonmfps,271590,True
Leonzell,39150,True
76561198085793604,48700,True
76561198085793604,570,True
lepon,247730,False
domrob,250260,True
LesDexter,1250,True
LeSadTaco,99900,False
76561198018408561,33420,False
76561198056998695,209870,False
76561198064667147,311210,False
likascreb,265630,True
76561198052112449,265930,True
mattpatterson94,292030,True
mattpatterson94,242760,True
mattpatterson94,43160,True
krystal1,730,True
trueyena,730,True
SN1P3R061099,218620,True
SN1P3R061099,417860,True
SN1P3R061099,223710,True
SN1P3R061099,91310,True
SN1P3R061099,500,True
lexby,297210,True
lexby,339470,False
lexby,301750,True
lexby,220860,True
lexby,273940,False
Lexor11037,265930,True
76561198050693364,730,True
Hamticipation,270370,True
Hamticipation,218230,False
Hamticipation,333930,False
Hamticipation,413150,True
Hamticipation,384020,True
Hamticipation,231430,True
Hamticipation,374570,True
Hamticipation,265630,True
everybodylovesrayman,245176,True
76561198090530209,242760,False
76561198090530209,620,True
76561198030498775,242760,True
76561198030498775,304930,True
DeadCyngus,381210,True
DeadCyngus,244850,True
DeadCyngus,394380,True
DeadCyngus,252950,True
liammcb,22180,True
liammcb,288470,True
liammcb,202750,False
liammcb,221680,True
liammcb,303210,True
76561198071432694,331500,True
getamagoz,730,True
getamagoz,265630,True
76561197993819764,491130,True
76561198015803033,218620,True
76561198015803033,65980,True
76561198015803033,304030,True
76561198015803033,204300,True
76561198015803033,233250,True
76561198015803033,301520,True
76561198015803033,40100,True
consciencea,440,True
Tynite,219830,True
76561198088228692,252490,True
76561198088228692,227180,True
76561198088228692,237890,True
76561198088228692,570,True
76561198088228692,413150,True
needkarambit,236390,True
needkarambit,346110,True
thefanofspyro,397340,True
7656119806270,105600,True
76561198070192466,346900,True
lightsabotage,221380,True
76561198062249515,105600,True
76561198040278439,730,True
kurwa814,730,False
kurwa814,9200,False
kurwa814,376570,False
kurwa814,212070,True
kurwa814,444090,True
76561198060177356,266840,True
76561198060177356,99900,True
76561198060177356,204300,True
76561198060177356,4000,True
jennacolman,8870,True
76561198019503392,252490,True
RhileyChampion,224540,False
RhileyChampion,212800,True
RhileyChampion,393530,True
RhileyChampion,221380,True
RhileyChampion,570,True
RhileyChampion,440,True
RhileyChampion,4000,True
RhileyChampion,41000,True
RhileyChampion,17500,True
Gumby32,286160,True
Gumby32,332800,True
Gumby32,200260,True
Gumby32,12200,True
Gumby32,207140,True
Gumby32,250900,True
Gumby32,207610,True
Gumby32,219740,True
Gumby32,400,True
Gumby32,219150,True
NerfNadia,228300,True
NerfNadia,17410,True
demoman12345678,271590,True
demoman12345678,325723,True
demoman12345678,274190,True
demoman12345678,250900,True
demoman12345678,239140,True
demoman12345678,570,True
demoman12345678,730,True
demoman12345678,440,True
Lilaven,394260,False
lilim,292120,False
lilim,311730,False
lilim,730,True
Peappy,304050,True
Peappy,311210,True
Peappy,244850,True
lg5554,252950,True
Chubiful,335820,True
Chubiful,204360,True
lil_bradsta,4000,True
limaalan,70300,True
limaalan,286100,True
76561198019975893,383870,True
als7160,219740,True
als7160,301520,True
als7160,105600,True
als7160,7670,True
als7160,4000,True
dwdas1,440,True
147532984,218620,True
76561198086405567,63380,True
Lincolndb,304930,True
Lincolndb,105600,True
Lincolndb,233450,True
Lincolndb,213650,True
Lincolndb,218230,True
Lincolndb,72850,True
Lincolndb,4760,True
Lincolndb,440,True
lindaduong,383790,True
lindaduong,440,True
lindaduong,730,True
lindaduong,270880,True
lindaduong,105600,True
samzero,417860,True
LinkSQN,433850,True
76561198130101262,218620,True
76561198130101262,377160,True
76561198130101262,287700,True
76561198130101262,107410,True
76561198130101262,730,False
76561198130101262,333930,True
76561198130101262,346110,True
KawaiiKrillin,236450,True
