user_id,item_id,recommend,playtime_forever,playtime_2weeks,rating
76561198051906675,113200,True,15992,0,2.0
76561198051906675,219740,True,285,0,2.0
76561198051906675,219640,True,1426,0,4.5
76561198051906675,239350,True,9439,0,2.0
Glitchar,4000,True,72021,175,1.5
WeBarePandaBears,319510,True,238,0,4.5
WeBarePandaBears,49520,True,843,0,0.5
WeBarePandaBears,4000,True,47970,8,2.5
76561198081622518,4000,True,67265,26,4.0
Globe44HD,221100,True,8012,0,4.0
nyxx7,247020,True,292,0,2.0
dignitasgMp,550,True,763,0,3.5
76561198080466065,227940,True,2842,0,1.0
76561198080466065,273350,True,605,0,4.5
76561198080466065,730,False,3614,0,0.5
76561198080466065,291480,False,22,0,3.5
brendenaus2759,379720,False,1099,0,3.5
76561198010436866,200510,False,9537,0,5.0
76561198010436866,377160,False,39160,0,5.0
gobblerm8,271590,False,16497,198,2.5
76561198068004374,335300,True,4824,1,1.0
76561197992622789,730,True,89085,0,3.0
76561198067835501,218620,True,3742,0,1.5
76561198067835501,730,True,564,0,0.5
Refrayhack,730,True,133436,1888,1.5
Godlike_Hobbit,240,True,1509,0,0.5
shannandoughtycsgo,730,True,146410,1712,0.5
goi17,107410,True,6639,6,3.5
goi17,222880,True,4878,0,4.0
goi17,226700,False,6967,0,2.5
goi17,12210,True,10906,0,2.0
76561198065768313,292030,True,10494,0,3.5
AndrewSiqueira,230410,True,5729,0,0.5
prayutzaa,218620,True,10458,0,2.0
goldghost,218620,False,65862,0,1.5
borntoeatcake,107410,True,35103,343,2.5
borntoeatcake,252950,True,7700,27,2.0
borntoeatcake,24010,True,3436,0,0.5
borntoeatcake,225540,False,1571,1,4.0
borntoeatcake,263280,True,2675,86,4.5
borntoeatcake,730,False,33674,121,1.0
76561198073125241,238960,True,45537,3658,2.5
cooldownxddd,48700,True,1057,0,3.5
cooldownxddd,261640,True,9140,0,1.5
cooldownxddd,20510,True,511,0,5.0
76561198091173609,99900,True,3297,0,5.0
goldenkoi,417860,True,11,0,3.5
76561198075915471,8930,True,2490,0,5.0
Goldenwolf902,212680,True,2213,0,4.5
Golden_Flame0,8930,True,23536,0,5.0
Golden_Flame0,278460,True,102,0,3.5
76561198056260701,243470,False,156,0,3.5
GoldiLoks,241600,True,4252,0,0.5
76561198023147569,377160,True,15518,55,3.5
76561198023147569,41700,True,4099,0,3.0
gominhagomes,271590,True,7839,0,2.0
sireatalot,269210,True,27,0,2.5
sireatalot,730,True,12895,0,5.0
sireatalot,8190,True,722,0,4.5
gongza8888,730,True,14722,160,3.5
76561198033081099,301520,True,17451,0,1.0
76561198069172681,113200,True,192,0,3.5
76561198069172681,221040,True,410,0,4.0
76561198069172681,12210,True,8525,0,2.5
goodround,42700,True,1150,0,3.0
76561198111206146,346110,False,47,0,2.0
76561198111206146,17410,False,102,0,0.5
76561198111206146,285900,True,310,0,4.0
practicalmeme,223710,True,68,0,1.5
practicalmeme,249050,True,1852,0,2.5
R3N2O,304930,True,1153,0,1.0
R3N2O,224260,True,2134,0,4.0
vexisprime,8850,True,480,0,5.0
76561198033544560,550,True,4371,0,2.5
76561198024315879,230410,True,7577,0,2.0
goonmurry,1520,False,22,0,4.5
76561198088583840,203770,False,532,150,1.5
76561198088583840,22380,True,6742,0,4.5
fernandobeltran,252330,True,411,1,5.0
fernandobeltran,250420,True,29,0,4.5
fernandobeltran,241600,True,6482,28,1.5
76561198061847175,298110,True,6497,0,4.0
76561198084300729,730,False,71719,126,2.0
alyssawesome,4000,True,2556,0,3.0
alyssawesome,282440,True,249,0,5.0
alyssawesome,444090,True,76,76,4.5
alyssawesome,304930,True,298,0,3.0
alyssawesome,368730,True,36,0,2.5
alyssawesome,730,True,22589,209,0.5
alyssawesome,207140,True,1229,0,3.5
alyssawesome,212800,True,133,0,1.5
Joanfortes,730,True,22617,394,2.0
Joanfortes,200710,True,312,0,4.0
76561198119180365,208090,False,155,0,1.0
76561198119180365,333930,True,16503,852,3.0
76561198119180365,265630,True,862,0,1.5
76561198066685404,550,True,2031,0,3.5
4234213234124,730,True,27951,258,5.0
76561198078377030,209000,True,7893,0,1.0
iareafaggot,4920,True,759,0,5.0
Gottheart,221260,True,195,0,1.5
Graffiti2DMAX,730,True,90022,3441,1.0
76561198027089819,213670,True,354,0,4.0
andyman646,205100,False,829,0,4.0
76561198089811970,38700,True,46,0,5.0
Global,359320,True,8137,2674,3.5
Global,231430,True,29316,60,1.5
hermitcrabman2,22380,True,17822,0,0.5
jman1852,218230,True,1476,0,3.5
pesterChum,4000,True,15605,0,2.0
pesterChum,65930,True,2023,0,4.0
pesterChum,208090,True,3672,0,5.0
76561198087845573,304930,True,12734,71,3.0
minggn3461,381210,True,474,474,1.5
minggn3461,295110,False,2384,0,3.0
minggn3461,730,True,52279,109,3.5
76561198071168480,346110,True,2688,42,0.5
myothernamewasalreadytaken,379720,True,1290,14,4.0
myothernamewasalreadytaken,730,True,6417,38,4.0
76561198055387794,221380,True,1124,0,0.5
GreeDLingYT,252490,True,56812,600,5.0
GreeDLingYT,271590,True,3634,0,2.0
Qualitybutthole,250900,True,13243,0,2.0
Qualitybutthole,105600,True,16063,0,3.5
76561198089455336,248570,False,3156,0,2.5
76561198089455336,4000,True,14757,0,4.5
76561198087943265,252950,True,3418,550,1.0
76561198087943265,213670,True,1504,0,5.0
76561198053852153,295110,True,4725,0,4.5
76561198053852153,359050,True,12,0,3.0
GreenTornadoe,250320,True,431,0,0.5
76561198106068056,620,False,2564,0,4.5
76561198106068056,400,True,228,0,5.0
green_crayonz,4000,True,2709,0,4.5
Griffsta,291480,False,16,0,3.0
Griffsta,65980,False,441,0,4.0
Griffsta,70000,True,64,0,0.5
pearsonlikesdick,289130,True,2166,0,1.5
pearsonlikesdick,221640,True,629,0,4.0
enricovdoliveira,252490,True,22869,0,3.5
76561198144940553,730,True,21649,598,1.5
jakom,335240,True,100,0,3.5
jakom,265930,True,915,0,2.5
jakom,105600,True,33182,163,1.0
niallpls,319510,True,27,0,5.0
Grizzle-_-99,437220,False,4318,0,2.0
GroovyGromp,374320,True,12453,494,1.5
76561198072880562,113400,True,4317,0,4.5
76561198051505542,105600,True,39927,4,3.5
persure,314160,True,33,0,2.0
persure,239660,True,58220,0,1.0
76561198072378985,730,True,126346,433,1.0
76561198045402323,306830,False,51,0,5.0
76561198045402323,302510,True,380,0,2.5
gryphon556,222880,True,19736,346,4.0
gryphon556,218620,True,28035,0,4.5
76561198074736789,227940,True,1915,0,4.0
76561198069580458,221100,False,527,0,4.5
76561198047263762,49520,True,1608,0,3.5
76561198076090519,113200,True,2936,0,0.5
76561198062692959,730,True,45385,0,2.0
76561198046476374,238240,True,139,0,2.0
76561198046476374,105600,True,37175,0,2.0
GuffPapp,243870,False,1812,0,4.0
GuffPapp,223710,False,49,0,4.5
Gui123Sparda,200260,True,2998,0,0.5
Gui123Sparda,205100,True,1875,0,1.5
76561197993494697,45760,True,4058,0,1.5
guiote_Br,730,True,25522,672,2.5
76561198084127598,224260,True,25716,27,2.5
gui_takashi,730,True,103976,1724,2.5
76561198068880846,730,True,19856,821,3.5
76561198059711556,218620,True,5280,0,2.5
76561198059711556,8930,True,9527,0,1.5
76561198059711556,238960,True,4931,0,2.5
Donaeman,292030,True,5682,0,3.0
Donaeman,377160,True,2501,0,3.0
gunman0007,47870,True,1137,0,1.0
gunman0007,40800,True,522,0,4.0
gunman0007,4000,True,62464,0,2.5
GrotesqueGOD,730,True,81942,409,3.5
GrotesqueGOD,310370,True,14,0,0.5
GrotesqueGOD,389570,True,325,0,2.5
GrotesqueGOD,374570,True,0,0,4.0
GrotesqueGOD,238960,True,1101,0,5.0
76561198058650367,230410,True,31794,0,4.5
76561198072830667,319630,True,748,0,1.5
76561198057309239,377160,True,2895,0,3.5
76561198082401956,218230,True,690,0,0.5
76561198041217847,219890,True,579,0,0.5
76561198041217847,238320,True,468,0,4.0
76561198041217847,221910,True,390,0,1.0
76561198041217847,211420,True,13377,0,3.0
guy47b,4000,True,15508,0,4.0
76561198042359407,113200,True,7774,0,0.5
76561198074642074,230410,True,119,0,2.0
gwayne,203770,True,41069,0,1.0
gwayne,236850,True,20633,707,3.0
gwayne,49520,True,20677,0,1.5
reaperofsouls6482,8870,True,173,14,2.5
reaperofsouls6482,7670,True,810,0,5.0
tommy11,311210,True,35506,499,5.0
tommy11,4000,True,21136,0,5.0
tommy11,236390,True,1658,0,3.0
tommy11,251570,False,832,0,4.0
tommy11,240,True,4455,0,1.5
76561198083594288,4000,True,37881,97,3.0
76561198083594288,220200,True,6225,0,1.5
76561198083594288,236390,True,11309,0,3.5
76561198043956328,730,True,35840,108,1.0
haimundo,252950,True,1577,5,2.5
76561198082418196,6860,True,2415,0,2.5
76561198082418196,265930,True,486,0,4.0
76561198082418196,4000,True,6706,0,2.5
76561198050174957,211420,True,5880,0,4.0
BurgerStab,218620,True,9787,0,2.0
76561198064849762,207140,True,3754,0,3.5
76561198064849762,351640,True,223,0,3.5
76561198061286579,251060,True,41472,577,0.5
76561198061286579,204880,True,19757,0,2.0
76561198061286579,8930,True,22596,53,0.5
76561198061286579,222750,True,8375,0,2.0
76561198061286579,58610,True,8973,0,4.5
blankv15,12210,True,2559,0,4.5
blankv15,298110,True,1890,0,4.5
asnnerd,201810,True,1053,0,3.5
asnnerd,730,True,9466,0,1.0
asnnerd,240,True,2637,0,3.5
imlilacandproud,730,True,53559,0,2.0
76561198084846677,218620,True,1149,0,4.0
76561198047210840,213610,True,1332,0,3.5
76561198047210840,213610,True,1332,0,2.0
76561198047210840,213610,True,1332,0,3.5
76561198047210840,213610,True,1332,0,5.0
76561198047210840,200510,True,1765,0,3.0
76561198047210840,200510,True,1765,0,3.5
76561198047210840,200510,True,1765,0,5.0
76561198047210840,200510,True,1765,0,0.5
76561198047210840,417860,True,35,0,2.5
76561198047210840,417860,True,35,0,1.5
76561198047210840,417860,True,35,0,4.5
76561198047210840,417860,True,35,0,4.5
76561198047210840,211420,True,5525,0,4.0
76561198047210840,211420,True,5525,0,1.5
76561198047210840,211420,True,5525,0,1.0
76561198047210840,211420,True,5525,0,3.5
76561198047210840,107100,True,391,0,5.0
76561198047210840,107100,True,391,0,2.0
76561198047210840,107100,True,391,0,3.5
76561198047210840,107100,True,391,0,5.0
76561198047210840,205100,True,2146,0,0.5
76561198047210840,205100,True,2146,0,5.0
76561198047210840,205100,True,2146,0,3.0
76561198047210840,205100,True,2146,0,3.5
76561198047210840,201790,True,1577,0,0.5
76561198047210840,201790,True,1577,0,2.5
76561198047210840,201790,True,1577,0,2.5
76561198047210840,201790,True,1577,0,3.5
76561198037839582,230410,True,1284,0,4.5
76561198086028360,550,True,5987,9,5.0
divienne,230410,True,19332,93,0.5
divienne,99900,True,8423,0,5.0
76561198066730781,49520,True,2862,0,0.5
76561198049556885,730,True,44018,736,5.0
76561198049556885,239220,True,1093,0,1.5
76561198049230048,252490,True,13011,878,2.5
hanroo,232430,True,212,0,0.5
76561198007070577,219640,True,2707,0,1.5
end978,292030,True,17212,0,4.5
end978,34330,False,3113,635,5.0
76561198006606435,209000,True,1126,0,0.5
76561198041283043,225080,True,256,0,4.5
76561198041283043,239030,True,508,0,4.0
76561198041283043,44350,True,1101,0,3.5
76561198070635741,20900,True,384,0,0.5
76561198070635741,20900,True,384,0,5.0
76561198070635741,20900,True,384,0,2.5
76561198070635741,20900,True,384,0,2.5
HappyHouseGnome,107410,True,89734,27,1.5
HAPPYYYY,381210,True,3027,0,2.0
HAPPYYYY,333930,True,9,0,1.5
TheJuanAnd0nly,311210,False,4628,156,1.0
kinG_Jason7,105600,True,3772,46,5.0
76561198134680751,730,True,29125,349,1.5
MickeyDeez,218620,True,1979,0,5.0
NIPtoogood,730,True,48528,0,3.0
NIPtoogood,319510,True,312,0,4.0
NIPtoogood,620,True,2593,0,3.5
danny065,206210,True,108,0,0.5
danny065,212180,True,68,0,2.0
danny065,300,True,13374,0,0.5
76561198059187930,212800,True,26,0,2.0
76561198059187930,17080,True,395,0,4.5
76561198077109500,322170,True,8563,0,2.0
76561198077109500,221910,True,178,0,4.5
76561198096223608,218620,True,9297,0,1.0
76561198096223608,48700,True,10891,0,3.5
harambetheking,730,True,48000,0,5.0
76561198152308479,730,True,107566,1687,3.0
Parappatherapperisbest,391540,True,1610,0,4.5
Parappatherapperisbest,243470,True,1011,0,3.0
Parappatherapperisbest,207140,True,1000,0,3.0
Parappatherapperisbest,265930,True,347,0,3.5
Parappatherapperisbest,238460,True,419,0,2.5
Parappatherapperisbest,8190,True,1727,0,0.5
Parappatherapperisbest,4000,True,22054,0,3.5
76561198034923542,4000,True,11927,0,4.0
DisIsHardCore,218620,True,4200,0,1.5
DisIsHardCore,208090,True,1761,0,5.0
decmonk,730,True,16319,1032,3.0
decmonk,235460,True,360,0,1.0
76561198119416277,274190,True,254,0,1.5
76561198119416277,39140,True,3670,0,1.0
taconic,427520,True,337,0,2.0
taconic,236430,True,6525,0,0.5
taconic,261030,True,703,0,4.0
taconic,268500,True,1527,0,1.0
taconic,207610,True,1347,0,5.0
taconic,218620,True,9987,0,2.0
walrusnipples,239160,True,260,0,5.0
walrusnipples,9450,True,2480,0,2.5
Packmanman,242760,True,3391,0,1.0
76561198032536626,342200,True,2382,0,1.5
76561198062243753,304930,True,218,0,4.5
Pheress,230410,True,1934,0,2.5
76561198091590393,107410,True,42872,0,2.5
76561198035533544,381210,True,471,0,1.5
76561198034664008,319630,False,28,0,4.5
HarisYusuf,252950,True,22812,618,0.5
DarkPulse_ChCh,201790,True,2552,0,3.5
DarkPulse_ChCh,218620,True,12022,0,0.5
getMemMeED,301520,False,14416,0,1.5
getMemMeED,204300,True,33515,0,2.5
getMemMeED,4000,True,1872,0,3.5
getMemMeED,8930,True,1726,68,4.5
76561198081503737,280790,True,7282,0,0.5
syluxe,51100,False,944,0,1.0
Hatixon,218620,False,16464,0,1.0
Hatixon,274940,True,17646,0,2.0
Hatixon,413150,True,3440,0,5.0
Hatixon,346110,True,14879,0,4.0
Hatixon,213670,True,4665,0,1.5
Pete14081,313740,True,281,0,0.5
76561198059572487,730,True,2921,888,1.0
tarooo_xd,730,True,61233,0,0.5
76561198066051722,310370,True,8,0,5.0
76561198066051722,242860,True,768,0,5.0
76561198066051722,4000,True,28101,0,1.5
XcentriK,252950,True,3545,518,5.0
chaoswrecker889,209000,True,2700,450,0.5
chaoswrecker889,383080,True,12,0,3.5
chaoswrecker889,209870,True,295,0,4.5
thebigchiklis,221100,True,2127,0,0.5
thebigchiklis,386360,True,202,0,0.5
HaxterWTF,214950,True,9608,0,4.5
HaxterWTF,203770,True,27369,255,0.5
ccmmpp,270550,True,70,0,2.0
76561198044831412,295110,True,130,0,1.5
76561198044831412,221100,True,2144,0,5.0
Haydosnub,22380,True,5482,0,0.5
Haydosnub,12900,True,1674,0,3.0
Haydosnub,206440,True,204,0,5.0
Haydosnub,219150,True,315,0,3.5
76561198068811202,730,True,58658,26,1.5
Hayz93,238320,True,1083,0,2.0
DogHog,730,True,19906,0,5.0
DogHog,346900,True,882,0,4.0
HazardousRusty,250600,True,27,0,0.5
HazardousRusty,393420,True,3590,0,4.5
HazardousRusty,730,False,21287,313,0.5
HazardousRusty,253030,True,268,0,4.5
HazardousRusty,252490,False,67957,721,2.0
hazegaminghd2014,730,True,59992,261,4.0
HaZeFaMe,271590,True,26566,300,0.5
HaZeFaMe,51100,True,10,0,1.0
Hazgrid,265930,True,150,0,3.5
Hazgrid,8190,True,2721,0,4.5
Hazgrid,219740,True,359,0,1.5
Hazgrid,205100,True,866,0,1.0
Hazgrid,620,True,2118,0,1.0
hazz2468,219830,True,615,0,0.5
bigHAZZApreb,730,True,293468,2875,1.0
76561197982685987,286080,True,54,0,2.0
76561197982685987,221380,False,935,0,3.0
76561197982685987,22370,False,353,0,4.5
76561197982685987,205100,True,3613,0,5.0
76561197982685987,203810,True,42,0,1.0
ultimatefaggotwow,381210,True,9673,4,1.0
ultimatefaggotwow,224540,False,1336,0,2.5
ultimatefaggotwow,204300,True,2577,0,1.5
ultimatefaggotwow,299360,False,3866,763,2.0
ultimatefaggotwow,273350,True,28974,338,2.5
792149214942194912,221100,True,18112,0,2.0
792149214942194912,218060,False,411,0,2.5
ZECOWPOCALYPSEHAZSTARTEDZ,301520,False,6112,0,3.0
76561198043451293,220,True,393,0,4.5
76561198075452263,304050,True,22991,0,4.0
76561198075452263,238430,True,1719,0,3.5
76561198075452263,304930,True,4691,77,4.0
76561198075452263,730,True,31842,244,2.0
carlosjames64,107410,True,15026,0,0.5
carlosjames64,203160,True,1033,0,4.5
Headlessone,243470,False,1518,0,1.0
bertil399,41070,True,244,0,2.0
bertil399,47890,True,1033,0,1.0
bertil399,213670,True,1055,0,4.0
bertil399,44350,True,1205,0,5.0
bertil399,236390,False,3052,0,4.5
bertil399,245470,True,771,0,0.5
bertil399,370240,True,31616,0,1.0
HeardTangent,105600,True,6047,0,2.0
yashitya,209000,True,1182,0,4.5
76561197997197174,346010,True,1152,0,4.0
76561197997197174,220200,True,7882,38,4.0
76561197997197174,202170,True,1978,0,4.0
76561197997197174,72850,True,9289,0,4.0
76561198072916829,730,True,16160,359,4.5
fuccboihectic,8930,True,1338,0,4.5
fuccboihectic,223470,True,872,0,0.5
fuccboihectic,319510,True,658,0,5.0
fuccboihectic,224540,False,396,0,2.0
fuccboihectic,730,False,48567,0,5.0
fuccboihectic,242760,True,983,0,0.5
fuccboihectic,239820,True,1601,0,2.0
76561198072591408,223710,True,910,0,3.5
76561198072591408,113200,True,11364,0,5.0
ImJustPro,730,False,125162,2249,3.5
Helakarian-Randomossity,105600,True,37378,157,4.0
76561198059399607,317400,True,466,0,3.0
76561198054538030,730,True,15447,33,4.5
76561198050619485,550,True,1006,0,4.5
76561198080171929,113200,True,6332,5,4.5
thehellerphant,211820,True,940,0,3.5
thehellerphant,219830,True,415,0,3.0
76561198077266421,40100,True,1731,0,2.5
76561198026641932,70,True,629,0,3.5
deandri,730,True,95419,377,4.5
76561198039290125,72850,True,9672,0,4.0
76561198072460153,221100,True,686,5,3.0
76561198072460153,4000,True,10216,100,1.0
henarky,24960,True,12838,0,4.5
henrikingi,346110,True,27044,0,4.0
76561198047779266,250600,True,6,0,2.0
76561198084762125,48700,True,11775,0,0.5
henzo800,236110,True,654,0,4.0
henzo800,359550,True,2423,72,3.5
herio,43160,False,46,0,2.5
bullshitstories,304930,True,1306,0,1.5
bullshitstories,200210,True,8043,0,4.5
76561198096849086,70,True,679,0,4.5
76561198096849086,35140,True,3113,0,2.0
76561198096849086,200260,True,4689,91,5.0
76561198096849086,209000,True,2714,0,1.0
76561198069297632,550,True,7148,0,0.5
76561198069297632,72850,True,4933,959,1.0
hessink,359320,False,2547,0,2.0
S35,271590,True,9262,0,3.0
S35,225540,True,5634,364,0.5
S35,417860,True,35,0,1.5
sadbadvlad,220,True,1193,0,3.0
76561198078986224,238960,True,854,0,3.5
76561198079660911,212160,True,1329,0,2.0
76561198064062862,243870,True,915,0,1.0
76561198064062862,730,True,52372,46,1.0
76561198064062862,4000,True,6618,0,2.5
76561198086302347,319630,True,1034,0,1.0
76561198062625286,391540,True,1711,0,1.5
bzr9000,221910,True,201,0,0.5
bzr9000,211820,True,3159,0,4.5
bzr9000,105600,True,26875,0,2.5
76561198050540147,244850,False,103,0,1.5
76561198050540147,96300,False,25,0,1.5
76561198050540147,4000,True,20207,0,4.0
AlexHowie,236850,True,10109,0,0.5
longinus,65930,False,1004,0,4.5
longinus,209000,True,1700,0,4.5
longinus,39140,True,1381,0,3.0
longinus,204630,True,758,0,3.5
longinus,233470,True,190,0,5.0
longinus,214340,True,601,0,1.0
longinus,205100,True,1059,0,3.0
longinus,211400,True,357,0,3.0
longinus,20920,True,4044,0,3.0
76561198078649960,200710,True,6765,0,3.0
HinataLAD,339800,True,3871,1,3.5
HinataLAD,730,True,86104,53,2.0
HinataLAD,218620,True,16426,0,4.5
76561198070086431,244850,True,269,0,1.5
76561197994404273,222880,True,3030,0,3.0
hippontherun,311340,True,952,0,1.5
hippontherun,72850,True,4532,0,2.0
76561198057784617,227680,False,90,0,3.5
76561198057784617,233130,True,385,0,4.5
76561198057784617,251570,True,999,0,4.0
76561198057784617,242760,True,846,0,4.0
76561198057784617,218230,True,2962,0,3.0
76561198057784617,221100,True,1607,0,1.0
76561198057784617,275850,False,978,0,4.5
76561198077658105,346110,True,785,0,1.5
76561198077658105,252410,True,959,0,2.0
AnEvilReindeer,230410,True,1267,0,5.0
AnEvilReindeer,206210,False,202,0,4.5
AnEvilReindeer,219640,False,461,0,1.5
thisurlisaspah,221100,True,9172,0,2.5
76561198064491730,273110,True,11220,0,4.0
76561198042465147,12100,True,295,0,1.5
76561198042465147,213670,True,780,0,5.0
76561198042465147,319630,True,1114,0,2.5
76561198042465147,72850,True,2225,0,2.0
76561198042465147,253710,False,14,0,1.0
MrBambi2,8930,True,8077,339,1.5
MrBambi2,234140,True,892,0,4.0
MrBambi2,252490,True,7477,60,1.0
MrBambi2,302510,True,511,0,1.0
MrBambi2,730,True,62896,3290,5.0
MrBambi2,330840,True,1077,0,0.5
MrBambi2,221100,True,9339,0,4.5
MrBambi2,236390,True,377,0,4.5
76561198151519460,730,True,22057,262,3.5
HItzzzy,240,True,9916,0,2.0
76561198090658129,730,True,40553,471,2.5
76561198090658129,203770,True,26267,1752,4.5
crazyman3476,230050,True,208,0,3.5
76561198034888931,273350,True,3409,0,0.5
76561198034888931,17080,True,461,0,1.0
76561198034888931,228300,True,302,0,0.5
76561198034888931,8850,True,1130,0,5.0
76561198034888931,209080,True,706,0,3.5
76561198034888931,104900,True,2339,0,2.5
Sk8erboiHongKong,730,True,27661,98,4.0
Hobgoblin101,304930,True,2723,0,4.0
Hobgoblin101,248570,True,628,0,1.5
Hobgoblin101,206190,True,231,0,1.5
Hobgoblin101,211820,True,2326,0,1.0
Hobgoblin101,55230,True,168,0,2.0
Hobgoblin101,224760,True,14,0,1.5
Hobgoblin101,301520,True,6363,0,2.0
jononopeavi,304930,True,1608,0,4.5
holyblade98,550,True,2824,71,1.5
holyblade98,386360,True,1891,0,0.5
holyblade98,236390,True,5792,0,1.5
infidllrone,257510,True,426,0,2.5
76561198064687309,730,True,12959,136,1.0
76561198069615116,730,True,18883,220,0.5
76561198087184731,49520,True,6015,0,1.5
76561198087184731,8930,True,1009,0,4.5
JonHT,730,True,32564,522,3.5
JonHT,222880,True,205,0,3.0
JonHT,304050,True,295,0,3.0
76561198077889162,274190,True,369,0,4.5
76561198077889162,219740,True,1091,0,0.5
76561198014910012,252490,True,6868,0,2.0
76561198057175454,248570,True,23,0,0.5
76561198069159558,219640,True,5048,25,4.0
76561198063801454,105600,True,22885,22,4.0
DrJWATSON,730,True,71556,528,2.0
horizon1101,227300,True,2319,0,2.5
quillomanar,244160,True,3016,146,3.0
quillomanar,310380,False,150,0,5.0
quillomanar,22380,True,8261,0,3.0
quillomanar,228380,True,93,0,1.0
quillomanar,247730,True,2276,0,3.5
quillomanar,211820,True,2422,0,2.5
houley,105600,True,15768,30,0.5
housty8,107410,True,28838,2745,1.5
TheRealSiman,333930,False,11,0,2.5
howsitgoinaz,221380,True,2049,0,3.5
76561198061503100,24240,False,82,0,2.5
76561198084739540,252490,True,23279,0,5.0
76561198084739540,12210,True,9021,0,1.5
76561198084739540,295110,True,13014,0,4.0
76561198084739540,253710,True,1431,0,1.0
76561198084739540,238430,True,2698,0,4.0
76561198064031649,208650,True,2128,0,0.5
76561198088045830,730,True,70397,9,1.0
arzardpavlou,730,True,40508,869,3.0
hubzee,8930,True,8247,0,3.0
hubzee,233450,True,4800,0,3.5
hubzee,8190,True,425,0,1.5
TriggerHappyCat,252490,True,853,0,5.0
TriggerHappyCat,730,True,82160,1208,2.0
76561198052282061,339610,True,4713,0,1.0
FD_GOD_BR,238320,True,258,0,1.0
FD_GOD_BR,332800,False,977,0,0.5
FD_GOD_BR,4000,True,22189,3,2.5
FD_GOD_BR,550,True,6150,0,2.0
nayrob,4000,True,5577,0,2.5
killerinkk,431240,True,394,0,5.0
killerinkk,225080,True,154,0,4.0
76561198053676746,252950,True,1274,4,2.0
76561198085788881,322170,True,33619,1719,3.5
76561198085788881,211500,True,51,0,3.5
76561198085788881,24010,True,2275,0,2.5
76561198085788881,4000,True,13114,0,5.0
76561198098802468,335240,True,48,0,5.0
Spooky4me,8870,True,1160,0,3.0
Spooky4me,730,True,28235,0,4.5
Spooky4me,31280,True,512,0,5.0
Spooky4me,35450,True,733,0,2.5
Spooky4me,1250,True,1330,0,2.5
Spooky4me,4000,True,47523,30,3.0
Spooky4me,400,True,570,0,0.5
76561198072096094,730,True,79642,745,2.0
76561198065322874,238460,True,278,0,2.5
76561198054259245,304930,True,1499,0,2.0
KIEZ5823,203140,True,1048,0,4.0
KIEZ5823,250180,True,218,0,1.5
KIEZ5823,216250,True,1048,0,2.5
KIEZ5823,1250,True,1210,0,1.0
KIEZ5823,230410,True,18,0,1.0
KIEZ5823,413150,True,468,0,2.5
KIEZ5823,221040,True,764,0,3.0
76561198063574982,730,True,21134,0,2.5
hungryhungryhitler,254700,True,1814,0,2.5
1337hunter,386360,True,97,97,2.5
1337hunter,386360,True,97,97,1.5
76561198077638723,236430,True,25648,0,5.0
76561198077638723,221040,True,1899,0,0.5
76561198022931413,730,True,31697,618,1.0
Huntux915,224580,True,363,0,4.0
Huntux915,17300,True,1497,0,4.0
Huntux915,236390,True,2512,0,1.5
Huntux915,226700,False,448,0,2.5
urafookingretardm8,48700,True,11498,0,4.5
kuangbiao,246620,True,413,0,2.0
kuangbiao,730,True,21160,68,2.5
combatente02,10500,True,16617,0,5.0
Hyghrize,730,True,19096,876,1.5
76561198156757844,730,True,19185,107,1.5
ERROR_LT,730,True,9169,0,4.0
ERROR_LT,550,True,32534,0,0.5
hyperion_7312,72850,True,9515,0,0.5
hyperion_7312,7670,True,1068,0,1.0
76561198084554557,730,True,36314,0,4.0
76561198084554557,550,True,929,0,2.0
Hype_R,250420,True,160,0,3.5
Hype_R,10,True,104,0,1.5
Hype_R,113200,True,1248,0,2.5
Hype_R,239660,True,6630,0,3.5
Hype_R,212180,True,4422,0,4.5
76561198051878549,109600,False,4072,0,5.0
iSlendy,40800,True,812,0,0.5
76561198291759171,730,True,14239,0,2.0
76561198008725628,265630,True,231,0,5.0
76561198087594857,51100,True,1632,0,4.0
mulamine,105600,True,16170,20,4.0
iamgassy,4000,True,34870,0,4.5
76561198082751450,550,True,99,0,4.0
76561198088140468,327890,True,181,0,4.0
ngamerftw,252490,True,978,0,4.0
ngamerftw,730,True,2475,5,3.5
76561198061357304,730,True,38558,1466,1.0
76561198061357304,304930,True,1568,0,4.5
76561198061357304,60,True,28,10,2.0
76561198061357304,218620,True,1803,0,4.0
76561198061357304,620,True,1902,9,2.5
76561198061357304,363970,True,377,0,3.5
76561198058418029,218620,False,1075,0,2.5
76561198058418029,48700,True,4755,226,1.5
76561198058418029,6060,True,984,0,5.0
76561198058418029,72850,True,7741,0,2.0
76561198058418029,206420,True,859,0,1.0
76561198058418029,213670,True,2394,0,3.0
Conkaface,218620,True,6340,0,3.5
Conkaface,248820,True,668,0,1.0
76561198074377542,243870,False,2072,0,2.5
76561198074377542,417860,True,52,0,3.5
76561198074377542,72850,True,9264,292,2.5
76561198074377542,51100,True,217,0,2.5
76561198074377542,214420,False,38,0,4.5
76561198081354604,238960,True,1224,0,1.5
jettimon,237310,True,2047,0,3.5
jettimon,323370,True,1439,0,3.5
jettimon,219640,True,104,0,2.5
jettimon,233720,True,380,0,2.0
jettimon,211420,True,3804,0,1.0
jettimon,377160,True,2313,0,4.5
76561198078913326,220,True,65,0,2.5
76561198078913326,730,False,11974,75,2.0
