,user_id,item_id,recommend,playtime_forever,playtime_2weeks
14481,76561198056640740,4000,True,49976,0
14482,76561198056640740,218620,True,4865,0
14483,76561198056640740,252490,True,20986,0
14484,76561198056640740,72850,True,2355,0
14485,76561198056640740,238430,True,615,0
14486,76561198056640740,224260,True,2661,0
14487,theservant,244850,False,8068,0
14488,reedrulz,214830,True,274,0
14489,thethirdturd,22380,True,14786,0
14490,Theusmellthis,261640,True,4312,0
14491,Theusmellthis,413150,True,3945,17
14492,Theusmellthis,322330,True,1910,120
14493,Theusmellthis,219740,True,2734,0
14494,thevalleykids,222880,True,1036,0
14495,thevalleykids,222880,True,1036,0
14496,thevalleykids,222880,True,1036,0
14497,thevalleykids,222880,True,1036,0
14498,thevalleykids,244930,True,512,0
14499,thevalleykids,244930,True,512,0
14500,thevalleykids,244930,True,512,0
14501,thevalleykids,244930,True,512,0
14502,thevalleykids,433850,True,513,0
14503,thevalleykids,433850,True,513,0
14504,thevalleykids,433850,True,513,0
14505,thevalleykids,433850,True,513,0
14506,thevalleykids,295110,True,3801,0
14507,thevalleykids,295110,True,3801,0
14508,thevalleykids,295110,True,3801,0
14509,thevalleykids,295110,True,3801,0
14510,thevalleykids,227940,True,234,0
14511,thevalleykids,227940,True,234,0
14512,thevalleykids,227940,True,234,0
14513,thevalleykids,227940,True,234,0
14514,heyykids,313340,True,13,0
14515,TheyCallMeDaRrk,237930,True,138,0
14516,TheyCallMeDaRrk,24740,True,715,0
14517,TheyCallMeDaRrk,730,False,36511,265
14518,TheyCallMeDaRrk,8870,True,1345,0
14519,TheyCallMeDaRrk,216250,False,222,0
14520,76561198009005804,248820,True,1015,0
14521,76561198122884898,238430,True,327,0
14522,76561198122884898,238430,True,327,0
14523,76561198122884898,238430,True,327,0
14524,76561198122884898,238430,True,327,0
14525,76561198122884898,233720,True,752,0
14526,76561198122884898,233720,True,752,0
14527,76561198122884898,233720,True,752,0
14528,76561198122884898,233720,True,752,0
14529,the_horseman,211420,True,3939,0
14530,the_horseman,239450,False,57,0
14531,the_horseman,17470,True,0,0
14532,the_horseman,47790,True,997,0
14533,Skirin200,4000,True,54533,159
14534,76561198125983083,1250,True,6279,0
14535,76561198068667319,220160,True,3186,0
14536,code_maikel,233740,True,334,0
14537,code_maikel,4000,True,3611,0
14538,code_maikel,200210,True,1288,0
14539,76561198077113035,209650,True,860,0
14540,76561198077113035,202970,True,1874,0
14541,76561198077113035,550,True,514,0
14542,thomi6108,391540,True,847,0
14543,Thrasharrl,233250,True,470,0
14544,Thrasharrl,207140,True,4904,0
14545,Thrasharrl,212680,True,317,0
14546,Thrasharrl,304930,True,1772,0
14547,Thrasharrl,211820,True,4749,0
14548,thrillder,730,True,66569,2170
14549,thrillder,218620,True,22756,0
14550,thrillder,219150,True,327,0
14551,thrillder,233130,True,420,0
14552,thrillder,265630,True,475,0
14553,thrillder,72850,True,12922,0
14554,Thisisareallylongurladdress,356670,True,43,0
14555,Thisisareallylongurladdress,42910,True,689,0
14556,Thisisareallylongurladdress,221100,True,1428,0
14557,Thisisareallylongurladdress,248820,True,132,0
14558,OfficialVinyldash,265630,True,213,0
14559,OfficialVinyldash,244850,True,275,0
14560,OfficialVinyldash,730,True,1702,0
14561,OfficialVinyldash,4720,True,8236,0
14562,OfficialVinyldash,94400,True,727,0
14563,OfficialVinyldash,241540,True,526,0
14564,FuriousTheMonkeyBoy,33930,True,6155,0
14565,FuriousTheMonkeyBoy,1250,True,8684,0
14566,Chezburgar7300,359050,True,30,0
14567,Chezburgar7300,208650,True,2589,0
14568,Chezburgar7300,220200,True,26315,0
14569,Chezburgar7300,42910,True,885,0
14570,Chezburgar7300,214190,True,89,0
14571,Chezburgar7300,242920,True,588,0
14572,Chezburgar7300,8190,True,540,0
14573,76561197998402311,213670,True,834,0
14574,76561198087966210,4000,True,18148,1
14575,tanryanrachmat,730,True,81950,0
14576,tigerout,221100,False,3796,0
14577,76561198083174273,99900,True,534,0
14578,Mutivate,620,True,6042,0
14579,76561198042649425,48000,True,1041,0
14580,WatchAnimeEveryDay,730,True,14444,216
14581,WatchAnimeEveryDay,230410,False,2446,0
14582,WatchAnimeEveryDay,304930,False,3403,0
14583,WatchAnimeEveryDay,248570,True,1092,0
14584,WatchAnimeEveryDay,4000,True,20253,0
14585,76561198111408860,730,True,65624,125
14586,smokecoaleveryday,305620,True,170,0
14587,timasaurus,25890,True,68069,656
14588,timasaurus,33930,True,37454,0
14589,timasaurus,7660,True,849,0
14590,timasaurus,270170,True,61,0
14591,76561198088209407,253430,False,42,0
14592,76561198088209407,243470,True,3513,0
14593,76561198088209407,72850,True,22897,0
14594,76561198088209407,251570,True,14756,2
14595,gayanimeguy,42910,True,2063,0
14596,gayanimeguy,24780,True,6036,0
14597,gayanimeguy,380600,True,1347,0
14598,gayanimeguy,252490,False,45837,0
14599,76561198039397758,105600,True,7021,0
14600,76561198039397758,242680,True,3409,52
14601,76561198039397758,219150,True,903,0
14602,76561198046274386,17410,True,391,0
14603,76561198046274386,17390,True,2359,0
14604,76561198046274386,221260,True,2074,0
14605,76561198084725400,730,False,20864,110
14606,76561198084725400,109400,True,258,0
14607,tinyrickexclamationmark,380,True,520,0
14608,tinyrickexclamationmark,220,True,203,0
14609,tinyrickexclamationmark,205100,True,2640,0
14610,tinyrickexclamationmark,730,True,49335,1235
14611,tinyrickexclamationmark,233450,True,2144,0
14612,NerdsRepublic-ID-Titch22,49520,True,39416,0
14613,76561198039192872,47410,True,27869,0
14614,76561198028408815,274310,True,477,0
14615,taijikeron,249130,True,3974,0
14616,GrifforkAndZeo,209080,True,927,0
14617,TheAnonymous15,24010,True,2857,0
14618,TheAnonymous15,24010,True,2857,0
14619,TheAnonymous15,24010,True,2857,0
14620,TheAnonymous15,24010,True,2857,0
14621,TheAnonymous15,4000,True,6183,0
14622,TheAnonymous15,4000,True,6183,0
14623,TheAnonymous15,4000,True,6183,0
14624,TheAnonymous15,4000,True,6183,0
14625,TheAnonymous15,730,True,23543,12
14626,TheAnonymous15,730,True,23543,12
14627,TheAnonymous15,730,True,23543,12
14628,TheAnonymous15,730,True,23543,12
14629,76561198074117066,264710,True,2956,506
14630,tnt_zombie,349700,False,11,0
14631,tnt_zombie,377160,True,3577,0
14632,tnt_zombie,311210,True,1064,0
14633,tnt_zombie,227480,True,241,0
14634,kmkm2op,268750,True,1008,0
14635,thetoaste,301520,False,14761,0
14636,thetoaste,271590,True,15441,0
14637,tobydespankengine,218230,True,36524,0
14638,tobydespankengine,322330,True,1625,987
14639,tobydespankengine,386360,True,28588,418
14640,tobydespankengine,235460,True,3453,69
14641,Nishimura,730,True,6804,0
14642,Nishimura,550,True,269,0
14643,Nishimura,8190,True,61,0
14644,Tobyturtwig,252950,True,17676,1449
14645,toeler,281990,False,2416,0
14646,toeler,391540,False,104,0
14647,PugsAus,222730,True,3904,0
14648,PugsAus,258970,False,89,0
14649,Vulcan21,252490,True,15695,0
14650,Tohic,200710,True,285,0
14651,toliman,8930,True,2392,0
14652,toliman,32370,True,1,0
14653,toliman,39120,True,1328,0
14654,toliman,24980,True,2796,0
14655,TomThehTmoT,295110,False,173,0
14656,TomThehTmoT,4000,True,48949,0
14657,TomThehTmoT,339800,True,3058,0
14658,TomThehTmoT,319510,True,179,0
14659,GayTom,49520,True,4165,0
14660,tomdownunder,4000,True,6364,0
14661,tomeyoung,287450,True,2879,0
14662,tomeyoung,287450,True,2879,0
14663,tomeyoung,287450,True,2879,0
14664,tomeyoung,287450,True,2879,0
14665,tomeyoung,227300,True,3410,0
14666,tomeyoung,227300,True,3410,0
14667,tomeyoung,227300,True,3410,0
14668,tomeyoung,227300,True,3410,0
14669,tomeyoung,221380,True,5791,0
14670,tomeyoung,221380,True,5791,0
14671,tomeyoung,221380,True,5791,0
14672,tomeyoung,221380,True,5791,0
14673,tomeyoung,304930,True,4199,0
14674,tomeyoung,304930,True,4199,0
14675,tomeyoung,304930,True,4199,0
14676,tomeyoung,304930,True,4199,0
14677,tommyaka,245550,True,118,0
14678,tommyaka,250900,True,5713,0
14679,76561197993654066,208650,True,2149,0
14680,76561198044223034,231430,True,2556,0
14681,76561198044223034,242760,True,1571,0
14682,76561198042246940,4000,True,42974,0
14683,76561198042246940,4000,True,42974,0
14684,76561198042246940,4000,True,42974,0
14685,76561198042246940,4000,True,42974,0
14686,DerpyMineTurtle,4000,True,47062,0
14687,DerpyMineTurtle,221100,True,38002,0
14688,DerpyMineTurtle,346110,False,715,4
14689,DerpyMineTurtle,227940,False,13908,0
14690,DerpyMineTurtle,238090,False,494,0
14691,DerpyMineTurtle,265630,True,243,0
14692,76561198031480846,105600,True,29730,0
14693,toodybb,730,True,23047,149
14694,76561198035180166,8930,True,5182,0
14695,76561198035180166,200210,True,533,0
14696,76561198059186896,206210,True,11829,0
14697,76561198045771425,221100,False,17896,0
14698,76561198045771425,226700,True,8811,0
14699,76561198045771425,730,True,39444,365
14700,76561198000791529,219150,True,422,0
14701,76561198000791529,3830,True,260,0
14702,76561198000791529,620,True,511,0
14703,76561198000791529,40800,True,2683,0
14704,76561198000791529,550,True,25559,0
14705,76561198029989793,319630,True,806,0
14706,76561198029989793,391540,True,967,0
14707,76561198101089412,730,True,49919,193
14708,76561198101089412,500,True,803,0
14709,dragonphoenix34,304930,True,5859,0
14710,airvortex,248820,True,4170,460
14711,ramphastidae,346110,True,7695,0
14712,FlynnHW,205100,True,5582,0
14713,FlynnHW,730,True,4368,75
14714,FlynnHW,550,True,1224,0
14715,FlynnHW,239140,True,4048,0
14716,FlynnHW,7670,True,1544,0
14717,FlynnHW,218620,True,851,0
14718,hallyy123,8930,True,11003,0
14719,Bubblepowa_x,9900,False,508,0
14720,76561198073425601,218620,True,7579,0
14721,76561198073425601,238960,True,1883,0
14722,iamahomosexual,730,True,68965,0
14723,76561198077183278,730,True,55857,325
14724,76561198069456026,319630,True,715,0
14725,transplant369,265930,True,1624,0
14726,76561198026369655,22320,True,790,667
14727,7656119806181852,730,True,78171,2330
14728,76561198098826029,310370,True,152,0
14729,76561198098826029,1250,True,506,0
14730,LeTresTres,33900,True,60,0
14731,76561198043797303,4570,True,2041,0
14732,76561198043797303,4570,True,2041,0
14733,76561198043797303,4570,True,2041,0
14734,76561198043797303,4570,True,2041,0
14735,ITISTHENUTSHACK,105600,True,12934,0
14736,ITISTHENUTSHACK,299360,True,94,0
14737,ITISTHENUTSHACK,10090,True,140,0
14738,baldwenis,241930,True,9027,0
14739,baldwenis,205100,True,4410,0
14740,KEV_LE7,730,True,5685,0
14741,Oodan432,730,True,10551,2
14742,Oodan432,220200,True,22188,135
14743,Oodan432,265930,True,681,0
14744,Oodan432,236390,True,6500,0
14745,Oodan432,55230,True,2585,0
14746,Oodan432,17080,True,3928,0
14747,Oodan432,105600,True,1494,0
14748,76561197992809369,377160,True,5759,0
14749,76561198076039282,307880,True,763,0
14750,yureeddis,107410,True,81415,1193
14751,yureeddis,4000,True,23058,0
14752,yureeddis,227940,True,1595,0
14753,yureeddis,221100,True,9468,315
14754,76561197970528598,105600,True,68479,72
14755,overlordoverlord,364360,True,2461,0
14756,overlordoverlord,247730,True,392,0
14757,overlordoverlord,218620,True,547,0
14758,overlordoverlord,4000,True,23922,200
14759,overlordoverlord,242860,True,287,0
14760,overlordoverlord,252490,True,694,0
14761,overlordoverlord,108600,True,754,0
14762,overlordoverlord,251570,True,1423,0
14763,TroySama,330840,True,1101,0
14764,stewysdsdsdsadasdgsadf,730,True,16723,0
14765,stewysdsdsdsadasdgsadf,252490,True,6931,2803
14766,stewysdsdsdsadasdgsadf,4000,True,32021,63
14767,76561198062379753,310380,True,820,0
14768,76561198062379753,226700,False,845,0
14769,76561198062379753,40100,True,2465,0
14770,76561198060418890,42680,True,7072,2
14771,76561198060418890,264710,True,469,0
14772,76561198063585456,225260,True,61,0
14773,76561198063585456,108600,True,38,0
14774,76561198063585456,252490,True,4566,0
14775,76561198063585456,264140,True,866,0
14776,76561198063585456,219640,True,2721,0
14777,FokkoChan,322330,True,1296,0
14778,FokkoChan,620,True,1399,0
14779,FokkoChan,730,True,87336,2652
14780,FokkoChan,105600,True,11566,356
14781,FokkoChan,4000,True,6271,0
14782,76561198069824038,730,True,92752,351
14783,76561198069824038,104900,True,353,0
14784,76561198069824038,266840,True,286,0
14785,76561198069824038,304050,True,951,0
14786,76561198069824038,208090,True,178,0
14787,76561198069824038,218620,True,4362,0
14788,Tubbyness,113200,True,12132,0
14789,Tudah,252950,True,13597,1001
14790,Tudah,730,True,26173,666
14791,Tudah,271590,True,6906,0
14792,Tudah,105600,True,9090,30
14793,Tudah,4000,True,4212,0
14794,Tudah,232090,True,746,0
14795,Tudah,104900,True,556,0
14796,THETUG,252490,True,67807,74
14797,AwesomenessD,221100,True,11569,262
14798,AwesomenessD,201810,True,649,0
14799,AwesomenessD,346010,True,1683,0
14800,AwesomenessD,11390,False,30,0
14801,AwesomenessD,250320,True,399,0
14802,AwesomenessD,24780,True,104,0
14803,AwesomenessD,274190,True,790,0
14804,AwesomenessD,265930,True,649,0
14805,AwesomenessD,203160,True,636,0
14806,pieman98,204030,True,4368,0
14807,pieman98,359550,True,9695,0
14808,pieman98,427730,True,367,26
14809,Tunnocks,219830,True,24441,37
14810,Tunnocks,211820,True,3281,0
14811,76561198060743985,252950,True,17660,2937
14812,Turk101,107410,True,88424,0
14813,Turk101,221100,True,7662,0
14814,TonytheTurkey,8190,True,2417,0
14815,Turn_on_a_Dime,34330,True,3967,0
14816,Turn_on_a_Dime,8930,True,7786,0
14817,Turn_on_a_Dime,22370,True,2937,0
14818,76561198121482617,730,True,107190,0
14819,Turtzzz,730,True,42384,671
14820,Turtleboy2001,730,True,23467,75
14821,Turtleboy2001,4000,True,9449,169
14822,76561198038838463,227940,True,23361,652
14823,eeeeeeeeeltruT,250900,True,7192,33
14824,eeeeeeeeeltruT,242680,True,8369,23
14825,eeeeeeeeeltruT,285900,True,1579,0
14826,eeeeeeeeeltruT,312530,True,4216,0
14827,eeeeeeeeeltruT,40800,True,989,0
14828,schwarzz09,211820,True,1169,0
14829,schwarzz09,34900,True,26,0
14830,76561198047937253,221100,True,3748,0
14831,76561198047937253,218620,True,6716,0
14832,76561198047483430,211820,True,5855,0
14833,194847383,113200,True,20011,67
14834,194847383,63380,True,193,0
14835,194847383,312990,True,31,0
14836,194847383,313740,True,55,0
14837,194847383,550,True,1838,0
14838,pandasmokingbamboo,70,True,717,0
14839,pandasmokingbamboo,220,True,1070,0
14840,pandasmokingbamboo,230410,True,797,0
14841,TwoFlyers,230230,True,2190,0
14842,mingles2001,333930,True,673,9
14843,mingles2001,295110,False,1852,9
14844,76561198083097927,304930,True,6256,0
14845,Popcorncake,48700,True,5295,0
14846,Popcorncake,214950,True,12747,0
14847,76561198052461539,9900,False,13934,0
14848,Uber__,219830,True,111,0
14849,Uber__,250320,True,600,0
14850,Uber__,8190,True,6073,0
14851,Uber__,4000,True,5666,0
14852,timmytimexue,236390,True,1344,640
14853,NBR588,359550,True,20384,550
14854,NBR588,49520,True,1513,0
14855,42654264,730,True,71535,13
14856,Uetzal,105600,True,28649,0
14857,uglybutinteresting,264200,True,47,0
14858,dedlydwagon,105600,True,25997,147
14859,TheUltimateNetwork,252950,True,8688,0
14860,TheUltimateNetwork,301910,True,802,0
14861,UltimateSgaming,301970,True,395,0
14862,Ultrablue2258,304930,True,6614,0
14863,gustavogamesBR,730,True,119596,1788
14864,76561198098640798,391540,True,4677,0
14865,76561198068900778,319510,True,7,0
14866,76561198068900778,391540,True,1956,0
14867,76561198068900778,377160,True,15533,1
14868,76561198112785413,252950,True,3867,125
14869,76561198011923340,377160,True,12504,0
14870,76561198011923340,270550,True,1453,30
14871,76561198011923340,104900,True,64,0
14872,76561198011923340,359050,True,232,0
14873,goboy3133,298630,True,265,0
14874,goboy3133,105600,True,204,0
14875,goboy3133,22380,True,3085,0
14876,goboy3133,320,True,54,0
14877,huntude,255710,True,20416,0
14878,huntude,550,True,15484,192
14879,huntude,200710,True,2402,0
14880,huntude,48700,True,18699,0
14881,iceassassin3,218620,True,3016,0
14882,iceassassin3,235540,True,1263,0
14883,iceassassin3,209080,True,1894,0
14884,vagatarian2,730,True,82227,0
14885,vagatarian2,252490,True,49139,0
14886,vagatarian2,205100,True,1324,0
14887,vagatarian2,300,True,21697,0
14888,vagatarian2,550,True,11793,0
14889,76561198120479313,319510,True,40,0
14890,76561198120479313,251570,True,4507,559
14891,76561198120479313,730,True,4058,1
14892,idid911lmao,304930,True,1103,0
14893,76561198066050451,367500,True,4345,0
14894,76561198066050451,20500,True,2195,0
14895,76561198066050451,200510,True,2707,0
14896,76561198066050451,208090,True,539,0
14897,ungstein,12120,False,4095,0
14898,ungstein,218620,False,1217,0
14899,ungstein,214950,False,3640,0
14900,ungstein,56400,False,930,0
14901,ungstein,240,True,1683,0
14902,ungstein,34330,False,2905,0
14903,NikkiRox,330830,True,610,0
14904,ceruleansketchcat,313120,True,8083,69
14905,ceruleansketchcat,203160,True,4319,0
14906,ceruleansketchcat,265630,True,11963,415
14907,ceruleansketchcat,221910,True,1972,0
14908,76561198103139418,304930,True,1965,67
14909,76561198094634713,730,True,21091,0
14910,Unl33t,261640,True,7228,0
14911,Unl33t,261640,True,7228,0
14912,Unl33t,261640,True,7228,0
14913,Unl33t,261640,True,7228,0
14914,Unl33t,238960,True,7103,0
14915,Unl33t,238960,True,7103,0
14916,Unl33t,238960,True,7103,0
14917,Unl33t,238960,True,7103,0
14918,76561198073518018,730,True,46384,4093
14919,Blahmatron,252950,True,27817,1093
14920,Ur3ansplace,550,True,547,0
14921,Ur3ansplace,105600,True,1622,0
14922,UncleUrkelJerk,241600,True,335,0
14923,Urotsuki,225600,True,5352,0
14924,Urotsuki,244630,True,82,0
14925,Urotsuki,250260,True,367,0
14926,arcanesage,212160,True,136214,0
14927,76561198149939310,49520,True,1152,0
14928,76561198149939310,322330,True,228,0
14929,leogtz99,250320,True,658,0
14930,leogtz99,261030,True,1376,0
14931,76561198034898515,304930,False,32,0
14932,76561198001743414,319630,True,1242,0
14933,uzzumymw,230410,True,3228,0
14934,uzzumymw,317360,True,82,0
14935,uzzumymw,304930,True,4827,0
14936,GetInTheVoiD,282070,True,361,0
14937,youmothersz4life,301520,True,2097,0
14938,mudcakez,222880,True,7092,0
14939,valentino0429,290930,True,28,0
14940,valentino0429,211820,True,483,0
14941,valentino0429,206210,True,30,0
14942,ckwilliam,203160,True,337,0
14943,ckwilliam,271590,True,5420,0
14944,falfouchinskaia,325610,False,19446,400
14945,falfouchinskaia,310380,True,383,0
14946,76561197984271449,222880,True,17306,50
14947,mrhuffenpuff,730,True,200880,0
14948,mrhuffenpuff,238460,True,2040,0
14949,mrhuffenpuff,218620,True,17569,0
14950,mrhuffenpuff,291550,True,338,0
14951,mrhuffenpuff,222880,True,3082,0
14952,mrhuffenpuff,38740,True,123,0
14953,mrhuffenpuff,311210,False,1163,0
14954,mrhuffenpuff,234670,True,462,0
14955,mrhuffenpuff,203140,True,773,0
14956,mrhuffenpuff,200710,True,151,0
14957,CoffeeCarriesU,332070,True,5,0
14958,Vapas,105600,True,12941,0
14959,Vapas,234670,True,6230,0
14960,Vapas,620,True,1611,0
14961,Vapas,72850,True,8174,0
14962,Vapas,220240,True,933,0
14963,Vashaa,264200,True,490,0
14964,alasdair2013,244850,True,4108,0
14965,alasdair2013,2400,True,645,0
14966,iamavegan,730,True,36805,5
14967,vegetox,304930,True,114,0
14968,76561198072496287,352460,True,713,0
14969,76561198066004879,107410,True,55363,124
14970,76561198066004879,218620,True,4011,0
14971,76561198087507270,238320,True,715,0
14972,76561198087507270,4000,True,42413,0
14973,vengerfire,236110,True,30966,4
14974,vengerfire,218620,False,12703,0
14975,AkivaraRyuzaki,250320,True,22,0
14976,AkivaraRyuzaki,330830,True,1184,0
14977,AkivaraRyuzaki,221040,True,878,0
14978,AkivaraRyuzaki,271590,True,20757,256
14979,76561197971285616,55150,True,1736,0
14980,verrors,261030,True,1131,0
14981,verrors,730,True,14654,0
14982,76561197976177356,22380,True,3851,0
14983,76561197976177356,265550,False,912,0
14984,jnizzi,295110,False,3062,0
14985,jnizzi,359550,True,18058,81
14986,jnizzi,271590,True,16238,0
14987,Vertex02,250900,True,7448,0
14988,verticalibre,49520,True,8182,0
14989,fung_bb,72850,True,2566,0
14990,fung_bb,730,True,90240,697
14991,AssassinOfTruth,4000,True,53677,0
14992,AssassinOfTruth,265930,True,137,0
14993,76561198052928427,232430,True,1184,0
14994,Vexenite,221100,False,899,0
14995,Vexenite,4000,True,30808,93
14996,76561198050459079,730,False,54494,1671
14997,76561198001768083,313120,True,70,0
14998,76561198068101386,730,True,78635,436
14999,VictorSkou,730,True,23529,0
15000,12das,304930,True,1713,0
15001,Felipoi,34030,True,7799,1806
15002,Felipoi,242860,True,1343,0
15003,Felipoi,200210,False,259,0
15004,dontdisturbthecoffee,287700,True,25207,79
15005,76561198053057695,218620,True,7314,0
15006,Vicnick,220,True,2351,0
15007,76561197996932711,200260,True,4251,0
15008,76561198074076427,311690,True,509,0
15009,76561198074076427,242680,True,848,0
15010,76561198074076427,424280,True,82,0
15011,geroucien,8850,True,1911,0
15012,geroucien,319510,True,388,0
15013,geroucien,7670,True,3993,3
15014,geroucien,22300,True,146,1
15015,geroucien,317400,True,769,0
15016,geroucien,8870,True,8311,349
15017,geroucien,220,True,1436,0
15018,thombelcar,374570,True,39,0
15019,thombelcar,218620,False,5550,0
15020,thombelcar,8930,True,8910,0
15021,thombelcar,233130,True,619,0
15022,jesus-cristo,550,True,5019,0
15023,jesus-cristo,236390,True,2321,0
15024,76561198065746586,241540,True,2425,0
15025,76561198065746586,268420,True,404,0
15026,76561198050727619,242860,True,2505,0
15027,76561198094345587,24240,True,1977,0
15028,blackviper8881,4000,True,12355,0
15029,76561198072822539,274900,True,1936,0
15030,recoilcomaero,230410,True,8121,0
15031,recoilcomaero,224600,True,1660,0
15032,recoilcomaero,39000,True,29,0
15033,recoilcomaero,220240,True,805,0
15034,76561198038573915,346110,True,481,0
15035,FoxAndVixen,8870,True,567,0
15036,76561198084406709,264710,True,512,0
15037,76561198084406709,251570,True,38,0
15038,wasthisusernametaken,730,True,12256,51
15039,wasthisusernametaken,12900,True,278,0
15040,wasthisusernametaken,444560,True,11,0
15041,wasthisusernametaken,374570,True,46,0
15042,wasthisusernametaken,265930,True,57,0
15043,37755753,323370,True,29850,0
15044,37755753,318430,True,673,0
15045,37755753,730,False,51160,0
15046,37755753,244850,True,1751,0
15047,gabrielpadovani11,332800,True,352,0
15048,gabrielpadovani11,319510,True,359,29
15049,gabrielpadovani11,400,True,717,0
15050,gabrielpadovani11,252490,True,7202,78
15051,gabrielpadovani11,550,True,1362,0
15052,couchguy123,42680,True,433,136
15053,eledga,201810,True,744,0
15054,voncrumb,299360,False,2564,0
15055,voncrumb,346110,False,99,0
15056,voncrumb,346010,True,8262,32
15057,voncrumb,248820,True,5615,0
15058,voncrumb,218230,True,4725,0
15059,VBDJCHDVGMIF,239660,True,10506,0
15060,VBDJCHDVGMIF,550,True,2215,0
15061,jewhue,265930,True,220,0
15062,76561198071337230,346110,True,62216,897
15063,76561198071337230,215470,True,2633,0
15064,76561198023531038,44320,True,2241,0
15065,pencilspankerjunior,730,True,85988,448
15066,voshi_nova,261030,True,453,0
15067,76561198042666584,271590,True,30486,222
15068,76561198042666584,218620,True,46540,267
15069,76561198042666584,225540,True,3098,0
15070,76561198042666584,550,True,15415,0
15071,76561198042666584,730,True,15260,115
15072,76561198042666584,206420,True,1911,0
15073,76561198042666584,220240,True,878,0
15074,76561198042666584,304930,True,8449,180
15075,76561197971327741,310380,True,33517,127
15076,Vulpinatrose,232090,True,761,0
15077,vxwolf368,3900,True,2256,0
15078,vxwolf368,221640,True,953,0
15079,76561198064702734,730,True,21854,0
15080,76561198013490617,374570,True,0,0
15081,LBWaffles,730,True,29173,1104
15082,LBWaffles,203140,True,585,0
15083,LBWaffles,550,True,1680,0
15084,LBWaffles,22300,True,985,0
15085,LBWaffles,4000,True,36630,0
15086,wagzy,265930,True,325,0
15087,wagzy,252490,True,4006,0
15088,wagzy,250260,True,135,0
15089,wagzy,261030,True,689,0
15090,wagzy,271590,True,2428,0
15091,wagzy,330830,True,636,0
15092,wagzy,246900,True,19,0
15093,76561198071158212,72850,True,7996,0
15094,76561198071158212,34330,True,1830,0
15095,76561198071158212,200210,False,227,0
15096,76561198071158212,204030,True,736,0
15097,76561198071158212,209080,False,511,0
15098,WaliWan,222880,True,651,0
15099,Walker1183,218620,True,23289,0
15100,Walker1183,39120,True,3335,0
15101,76561198079527201,218620,True,8422,0
15102,76561198078205345,232090,True,1027,0
15103,Foxxy346,218230,False,1880,0
15104,Foxxy346,233250,False,703,0
15105,Foxxy346,730,False,7175,959
15106,Foxxy346,227680,False,955,0
15107,Foxxy346,227940,False,145,0
15108,Foxxy346,209870,False,4284,0
15109,Foxxy346,209160,True,1555,0
15110,WardPearce,244850,False,264,0
15111,WardPearce,319630,True,906,0
15112,WardPearce,212070,True,541,0
15113,WardPearce,270550,True,47,0
15114,WardPearce,304930,True,737,0
15115,WardPearce,238960,True,2841,14
15116,WardPearce,4000,True,12083,0
15117,SirMicrowavee,298240,False,10,0
15118,SirMicrowavee,219640,True,488,0
15119,SirMicrowavee,550,True,3351,0
15120,WarpedTech,344760,True,26,0
15121,76561198079662648,304930,True,7237,0
15122,subsonicsnigger,391540,True,1632,0
15123,subsonicsnigger,273110,False,23,0
15124,subsonicsnigger,211820,True,7900,0
15125,subsonicsnigger,252490,True,5030,0
15126,subsonicsnigger,221640,True,551,0
15127,76561198082794606,212070,True,540,0
15128,Helpsme,17410,True,454,0
15129,Helpsme,271290,True,964,0
15130,76561198060207360,270450,True,3295,0
15131,76561198060207360,206420,True,2513,0
15132,76561198060207360,219150,True,1806,0
15133,Ryan264,286160,True,1138,0
15134,Ryan264,339800,True,817,0
15135,Ryan264,8930,True,13654,0
15136,Ryan264,239820,True,1553,0
15137,thewattles,313120,True,123,0
15138,Waylander37,72850,True,4659,0
15139,wazfu,105600,True,6166,0
15140,wazfu,207140,True,1165,0
15141,76561198090018608,230410,False,4322,0
15142,ultrabrightgaming,4000,True,12406,350
15143,ultrabrightgaming,204300,False,898,0
15144,ultrabrightgaming,201870,False,36,0
15145,ultrabrightgaming,12200,True,543,0
15146,ultrabrightgaming,113400,True,4057,0
15147,ultrabrightgaming,49520,True,6535,0
15148,ultrabrightgaming,12210,False,312,0
15149,76561198074900673,10180,True,732,0
15150,76561198074900673,209870,True,7709,0
15151,76561198074900673,550,True,4910,281
15152,76561198074900673,271290,True,434,0
15153,webs-is-a-fucking-mess,319630,True,675,0
15154,webs-is-a-fucking-mess,236850,True,46786,0
15155,weels1566,49520,True,12350,0
15156,arv,212680,True,5111,0
15157,arv,203770,True,5796,0
15158,76561198060678051,202970,True,774,0
15159,76561198060678051,202970,True,774,0
15160,76561198060678051,202970,True,774,0
15161,76561198060678051,202970,True,774,0
15162,weirdeiro,322330,True,10384,8
15163,76561198060134216,211820,True,3054,0
15164,SherbetSnek,31280,True,179,0
15165,SherbetSnek,301520,True,1132,0
15166,SherbetSnek,113200,True,787,0
15167,76561198056843351,282070,True,610,0
15168,76561198061663176,391540,True,1368,0
15169,weMAD,730,True,12213,82
15170,wwere,237930,True,439,0
15171,Wertizl,730,True,56011,0
15172,Wertizl,211820,True,564,0
15173,spudkins,620,True,2890,0
15174,AUFC,377160,True,11776,742
15175,AUFC,201810,True,1120,0
15176,76561198036077253,104900,False,1485,0
15177,76561198036077253,244850,True,1538,15
15178,76561198036077253,550,True,3816,0
15179,autisticoranges,218620,True,5928,0
15180,autisticoranges,218620,True,5928,0
